name,phone,email,address,city,country,category,rating,reviews,gmb_url,has_website,website_url,lead_type,seo_score,seo_issues
Golden Cake Shop 2 Granny's,+44 121 291 7170,,"173 Rookery Rd, Handsworth, Birmingham B21 9QZ, United Kingdom",Birmingham,United Kingdom,Bakery and Cake Shop,4.7,4,"https://www.google.com/maps/place/Golden+Cake+Shop+2+Granny's/@52.510352,-1.9402525,17z/data=!3m1!4b1!4m6!3m5!1s0x4870bd78f11e5c45:0xafd2ba7f015f15b5!8m2!3d52.510352!4d-1.9402525!16s%2Fg%2F11gw2jkbbg?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,https://goldencakeshop2.com/o0M9,poor_seo,53,No page title; No meta description; No schema markup
Cake Bake smethwick ltd,+44 121 293 2783,,"3, Tollgate Shopping Centre, Brewery St, Smethwick B67 7RA, United Kingdom",Birmingham,United Kingdom,Cake shop,4.9,4,"https://www.google.com/maps/place/Cake+Bake+smethwick+ltd/@52.4957384,-1.9722508,17z/data=!3m1!4b1!4m6!3m5!1s0x4870bd5d11f4ca4d:0x601e36419929cc0d!8m2!3d52.4957384!4d-1.9722508!16s%2Fg%2F11f159pdsg?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,http://cakebake-eggfree.co.uk/,poor_seo,23,No meta description; No H1 heading; No HTTPS (insecure); Not mobile-friendly; No schema markup; No canonical tag
Dipyum Cakes,+44 121 772 4505,,"280 Baldwins Ln, Birmingham B28 0XB, United Kingdom",Birmingham,United Kingdom,Cake shop,4.8,4,"https://www.google.com/maps/place/Dipyum+Cakes/@52.4141899,-1.8442363,17z/data=!3m1!4b1!4m6!3m5!1s0x4870bb8c3960353d:0xf420c85b569faf5!8m2!3d52.4141899!4d-1.8442363!16s%2Fg%2F1tjmd2zg?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,https://www.dipyumcakes.co.uk/,poor_seo,58,Title too short; No meta description; No schema markup; No canonical tag
Cake Corner,+44 121 247 3840,,"145 Ladypool Rd, Sparkbrook, Birmingham B12 8LH, United Kingdom",Birmingham,United Kingdom,Cake shop,4.6,4,"https://www.google.com/maps/place/Cake+Corner/@52.4579845,-1.8767996,17z/data=!3m1!4b1!4m6!3m5!1s0x4870bb8a25e30861:0xec51d6bdac6fffc5!8m2!3d52.4579845!4d-1.8767996!16s%2Fg%2F11c6d9bzff?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Naked Bakes,,,"2b Woodthorpe Rd, Birmingham B14 6EL, United Kingdom",Birmingham,United Kingdom,Cake shop,4.9,4,"https://www.google.com/maps/place/Naked+Bakes/@52.4214013,-1.8926361,17z/data=!3m1!4b1!4m6!3m5!1s0x4870bf7985b99b6d:0x58c6abaedb94cc82!8m2!3d52.4214013!4d-1.8926361!16s%2Fg%2F11m9v3glkz?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,http://www.nakedbakes.co.uk/,poor_seo,30,Title too long; No meta description; No H1 heading; No HTTPS (insecure); 8 images missing alt; No schema markup
Bakeville,+44 121 758 7489,,"Unit 18 Fox & Goose Shopping Centre, Washwood Heath, Birmingham B8 2EP, United Kingdom",Birmingham,United Kingdom,Dessert shop,4.8,4,"https://www.google.com/maps/place/Bakeville/@52.4941344,-1.8193065,17z/data=!3m1!4b1!4m6!3m5!1s0x4870bbbe85c74bf1:0x29a8aabd1c858729!8m2!3d52.4941344!4d-1.8193065!16s%2Fg%2F11lcfynptf?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Cake Box - Coventry Road Small Heath (Birmingham),+44 121 773 1743,,"483 Coventry Rd, Birmingham B10 0JS, United Kingdom",Birmingham,United Kingdom,Cake shop,4.6,4,"https://www.google.com/maps/place/Cake+Box+-+Coventry+Road+Small+Heath+(Birmingham)/@52.4695126,-1.8583899,17z/data=!3m1!4b1!4m6!3m5!1s0x4870bb9ed3ad8169:0xe0e8e37536f9545f!8m2!3d52.4695126!4d-1.8583899!16s%2Fg%2F11cmffks8r?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,http://www.eggfreecake.co.uk/,poor_seo,50,No H1 heading; No HTTPS (insecure); 210 images missing alt; No schema markup; No canonical tag
Bite Me Cakes! Birmingham,+44 7950 364874,,"Horseshoe Crescent Netherhall park, Birmingham B43 7DN, United Kingdom",Birmingham,United Kingdom,Cake shop,4.9,4,"https://www.google.com/maps/place/Bite+Me+Cakes!+Birmingham/@52.5553072,-1.9164824,17z/data=!3m1!4b1!4m6!3m5!1s0x4870a3095a5c4abf:0x18c3c38b11305747!8m2!3d52.5553072!4d-1.9164824!16s%2Fg%2F11g9q4m233?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
La Belle Patisserie,+44 121 257 8118,,"152 Lozells Rd, Lozells, Birmingham B19 2SX, United Kingdom",Birmingham,United Kingdom,Patisserie,4.6,4,"https://www.google.com/maps/place/La+Belle+Patisserie/@52.5029095,-1.9089867,17z/data=!3m1!4b1!4m6!3m5!1s0x4870bcc706a62f7b:0x2189231f8ab71e81!8m2!3d52.5029095!4d-1.9089867!16s%2Fg%2F1tfxxgl7?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",No,,no_website,,
Delish Bakery,+44 7442 170021,,"Bradford St, Deritend, Birmingham B12 0AA, United Kingdom",Birmingham,United Kingdom,Cake shop,5.0,5,"https://www.google.com/maps/place/Delish+Bakery/@52.4733905,-1.8862009,17z/data=!3m1!4b1!4m6!3m5!1s0x4870bdbffa9f4d7b:0x72f5ef11da5b2f90!8m2!3d52.4733905!4d-1.8862009!16s%2Fg%2F11p5rmj24r?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,https://www.delishbakery.com/,poor_seo,58,No meta description; No H1 heading; No schema markup
Pastry House Birmingham,+44 121 772 7723,info@pastryhouse.co.uk,"389B Coventry Rd, Birmingham B10 0SP, United Kingdom",Birmingham,United Kingdom,Pastry shop,4.5,4,"https://www.google.com/maps/place/Pastry+House+Birmingham/@52.4710893,-1.8624067,17z/data=!3m1!4b1!4m6!3m5!1s0x4870bb9c39b34829:0xe38688ddff7b5281!8m2!3d52.4710893!4d-1.8624067!16s%2Fg%2F1tcv0whz?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDMxMS4wIKXMDSoASAFQAw%3D%3D",Yes,https://pastryhouse.it-sc.co.uk/,poor_seo,57,No meta description; Multiple H1s (3); 14 images missing alt; No schema markup
